text,label,original_label
Sen. Jeff Merkley voted six times for more debt.,1,0
"Congress has cut funding, has slashed funding, for veterans benefits over these last years.",1,0
Says the United States has the worlds greatest health care system.,0,1
Siemens has been unable to fill approximately 200 skilled trade positions in metro Atlanta.,1,0
Fifty-three percent of graduates from liberal arts colleges these days cant find jobs.,1,0
"I delivered a flat tax for my state. I took my state to No. 1 in job creation. With all due respect to what Rick Perry has said about Texas, we did a little bit better.",0,1
"""I cut taxes 23 times when I was mayor of New York City.""",0,1
"Governing magazine has estimated that in the states that dont expand Medicaid, a minimum, they said of 40 percent of rural hospitals will close in those states...",1,0
"Some 20,000 Delphi salaried retirees lost up to 70 percent of their pensions as a result of political favoritism and backroom deals.",0,1
"Sharron Angle supported ""a Scientology plan to give massages to prisoners.""",0,1
The largest enterprise in the world is the federal government of the United States of America,0,1
"After 30 years of inaction, we raised fuel standards so that by the middle of the next decade, cars and trucks will go twice as far on a gallon of gas.",0,1
Says Jeb Bush has released 10 percent of his emails.,1,0
More private-sector jobs were created in the first eight months of 2010 than in the eight years of the Bush administration.,0,1
Politicians and their corporate lobbyists are trying to take away my right to spend my paycheck how I want.,1,0
Says Mahmoud Ahmadinejad said that if he has a nuclear weapon he will use it to wipe Israel off the face of the earth. He will use it against the United States of America.,1,0
Bill McCollum on the Arizona immigration law.,1,0
There are no similar clips of Newt Gingrich talking about how ineffective President Bush was in trying to control North Korea.,1,0
Rhode Islands graduated driving license has saved hundreds of lives.,1,0
The Wisconsin unemployment rate was higher than the U.S. rate during only three months when Mary Burke was state commerce secretary.,1,0
We dont have a (military) reserve force if something happens.,1,0
Georgias illegal-immigration legislation simply follows existing federal law.,0,1
Wisconsin Gov. Scott Walkers budget okays disposing of unclaimed pound dogs to university research facilities.,1,0
The error rates for the Fulton County elections department are well below the average.,1,0
"John McCain's tax plan will give no reduction ""for 100-million American families.""",0,1
The state constitution clearly says theres not to be a state income tax in Tennessee.,1,0
This is the slowest job recovery since Hoover.,1,0
"In the past, President Obama has refused to meet with representatives from Cuban exile organizations.",1,0
We buy 35 percent of all Chinese exports.,0,1
53 percent of Americans cut back on their health care in the last year because of costs.,0,1
Wisconsin women are paid 81 cents to the dollar of a man doing the same job.,1,0
Says the states pension and health benefits reform includes the destruction of public sector collective bargaining rights.,0,1
Says Paul Workman authored legislation providing amnesty for illegal immigrants.,0,1
Steve Santarsiero wrote PAs Gun Safety Law.,1,0
Says Common Core is a federal mandate.,1,0
Milwaukees police chief can fire officers for basically no cause.,1,0
Ten retired nuns were barred from voting in the 2008 Indiana Democratic primary.,0,1
Goodwill Industries International pays workers with disabilities wages as low as pennies per hour.,0,1
"The Congressional Budget Office -- supposedly non-partisan -- estimates that in just a few years the average cost to every family of four (from cap and trade) will be $6,800 per year.",1,0
The Pentagon made up the since-debunked heroics of POW Jessica Lynch as she tried to avoid capture in Iraq.,1,0
"""(Romney's) record was that he raised taxes by $730-million.""",0,1
On campaign donations from Texas Capitol lobbyists.,0,1
95 percent of the worlds customers are beyond our shores.,0,1
Says he restored prayer and the pledge in our schools.,0,1
Virginia Democrats recently enforced voter ID rules that were considerably more stringent than those contained in the state law they denounce.,0,1
"Barack Obama will ""raise Social Security taxes.""",0,1
Says PolitiFact listed Governor Scott Walker of Wisconsin as the Governor who told the most lies and our own untruthful Governor Chris Christie made it into Politifacts top five of Lie - en Governors.,1,0
On whether President Obamas speeches to school children spread socialist ideology.,1,0
The number of jobs created and people lifted out of poverty during Bill Clintons presidency was a hundred times what it was under President Ronald Reagan.,1,0
"A recent study revealed that, across the nation, taxes would have to be increased by an average of $1,300 a year just to support the currently unsustainable public employee pension systems. In Florida, that dollar figure translates to $813 a year.",0,1
Says Measures 82 and 83 authorize just one more casino.,0,1
"When it comes to aid, ""the United States is still about half as what European countries give as a percentage.""",0,1
Says marijuana use among Colorado high school students has not increased since legalization.,0,1
Expanding Medicaid would create 63k jobs.,0,1
Florida is considered the fourth-largest gambling state in the nation.,0,1
Says that Secretary of State Jon Husted and former secretary Jennifer Brunner both have supported a provision in Senate Bill 47 that would limit the days organizers have to collect signatures for initiative and referendum petitions.,0,1
"When Mitt Romney was governor, Massachusetts ... (had) more debt per person than any other state in the country.",0,1
Rhode Island is one of only six states to use E-Verify.,1,0
Says Mitt Romney put Planned Parenthood on a state medical board but failed to put a pro-life group on the same board.,0,1
"Housing prices dropped for the 30 months prior to Barack Obama taking office, and they have stabilized, theyve been about flat since the president came in.",0,1
"Passage of Clinton budget bill in 1993 ""led to an enormous flowering of the economy in America.""",0,1
Compact fluorescent light bulbs are toxic and not environmentally friendly.,0,1
"The proposed mine in northern Wisconsin would be built without any government oversight, and will be nine miles long.",1,0
"Ohio is probably top five in the country, sadly, in terms of heroin overdoses. Its now exceeded car accidents as the No. 1 cause of death in Ohio.",0,1
The home-mortgage deduction is widely thought to be a middle-class benefit. Its not -- 73 percent of it goes to people making a quarter-million dollars or more a year.,0,1
Most of the black scientists in this country dont come from schools like the University of Texas. They come from lesser schools.,0,1
"Bill McCollum ""cost the rest of us billions"" as a member of Congress, including a national debt that ""skyrocketed"" to $4.7 trillion.",0,1
Thomas Jefferson created the Marines for the Islamic pirates that were happening.,0,1
"""Our whole food system in this country...most of it is genetically engineered. And (there is) no testing for the health consequences of this food.""",0,1
"Despite what you may have heard about Wisconsins finances, Wisconsin is on track to have a budget surplus this year.",1,0
"""To say a family has to buy a product from a private company is clearly beyond the delegated powers of the U.S. Constitution.""",0,1
"I vetoed more than $3 billion in spending. Lawmakers and I cut taxes for 40,000 small businesses. Now Texas is No. 1 in job creation. The nations five best housing markets are right here in Texas. We balanced five state budgets and we cut state spending.",0,1
Says President Barack Obama has not raised taxes.,1,0
Says signs posted at projects funded by the federal stimulus act has cost 20 or 40 million dollars.,0,1
"If the debt ceiling is surpassed, our nation will not go into default as some suggest.",0,1
"While (Chris Christie) talks about job creation, we dont see jobs being created in this state.",1,0
Taking the Fifth Amendment in a deposition about the Columbia/HCA hospital chain he founded means a truthful answer to the questions that (Rick Scott) was asked would incriminate him.,0,1
"Every illegal immigrant can be eligible for up to $36,000 to $38,000 in earned income tax credits without paying a dime in.",1,0
The Navy is bringing charges against a Navy officer who shot at the Chattanooga shooter for illegally discharging a firearm on federal property.,1,0
"Says when Mitt Romney was governor, Massachusetts was 47th in job creation",0,1
One in three American women will have had an abortion by the time she reaches the age of 45.,0,1
"From 1960, the year I was born, until the time I became Governor in 2003, the average two-year increase in Minnesota state spending was 21 percent. we brought that down dramatically, to about 1.7 percent per year.",0,1
Lincoln was fervently making plans to send all freed slaves to the jungles of Central America once the (Civil War) was over. The only thing that kept this from happening was his assassination.,1,0
"Semi-automatic weapons, whether pistol or rifle, were designed for use by the military on the battlefield.",1,0
Herman Cain is a pro-choice candidate.,1,0
Subsidies for oil and gas companies make up 88 percent of all federal subsidies. Just cutting the oil and gas subsidies out would save the U.S. government $45 billion every year.,1,0
You would receive a citation for taking a dildo to class at the University of Texas.,0,1
Weve seen more manufacturing jobs created since Ive been president than anytime since the 1990s. Thats a fact.,0,1
The Obama administration will give Pennsylvania $160 million to pay for health insurance plans that cover any legal abortion.,1,0
The steel industry is producing as much steel in the United States as it ever was. Its just (that) it needs one-tenth of the workers that it used to.,1,0
"Over half of the people who would be taxed under (a millionaire surtax) are, in fact, small businesspeople.",1,0
Says Senate Minority Leader Mitch McConnell has blocked the Senate over 400 times.,0,1
Says Virginia saved $300 million by rebidding a Metrorail construction project to exclude guaranteed union contracts.,0,1
"You worked hard for your money and you paid your taxes when you earned it. Now, (Indiana Republican congressional candidate) Todd Young wants to tax it again when you spend it.",0,1
No one thought we could get a bipartisan bill (Medicaid) passed. We did in the Florida Senate.,1,0
Florida election officials requests to some residents to submit proof of citizenship is a backdoor poll tax.,0,1
Atlanta Public Schools 2011 CRCT tests were given under the strictest security possible.,1,0
Says Barack Obama promised gasoline at $2.50 a gallon.,1,0
"Even after Syrian troops began to shoot protesters in the streets with live ammunition in 2011, Clinton labeled Bashar al-Assad a reformer.",0,1
"""So that 2005 energy bill was a big step backwards on the path to clean, renewable energy. That's why I voted against it.""",1,0
There are 500 registered Republicans moving to Texas every day.,0,1
Says an arts tax would provide funding for certified arts and music teachers for every elementary school serving Portland residents.,0,1
"Every year the average woman loses around $11,000 to the wage gap, which amounts to a $500,000 vagina tax over her working career.",0,1
On choosing a Texas House speaker,1,0
Obamacare adds trillions to our deficits and to our national debt.,1,0
Says Democratic U.S. Senate candidate Russ Feingold voted over 250 times to raise taxes.,1,0
The gun industry isthe only business in America that is wholly protected from any kind of liability.,1,0
Says Peter DeFazio votes with Nancy Pelosi 86 percent of the time.,0,1
"""America never made up for the gutting of the intelligence services that Bill Clinton did. I think those are (former CIA director George) Tenet's words ... that Bill Clinton gutted American intelligence.""",0,1
"Health insurance companies are making record profits, right now.",1,0
This governor has given us continual balanced budgets without raising taxes.,0,1
"President Obama was saying success is the result of government, not hard-working people, when he said, If youve got a business, you didnt build that. Somebody else made that happen.",1,0
"Fox admits they lie and, under the First Amendment, have the right to lie or deliberately distort news reports on public airwaves.",1,0
Idaho was the only Republican-led state in the nation that chose to partner with President Obama by creating a state-based marketplace under the Affordable Care Act.,1,0
"Says weve accomplished balancing two budgets without raising taxes. Weve now created 60,000 new private-sector jobs. Weve made government smaller.",0,1
A (state) trooper with 10 years on the force is getting $500 a year more than a trooper with 10 minutes on the force.,1,0
Says the U.S. borrows 42 cents of every dollar Washington spends today and about half of that comes from countries like China.,0,1
Barack Hussein Obama will ... force Christian schools to hire non-Christian teachers.,1,0
On an early date for Floridas presidential primary,1,0
Says drug dealers have overdosed on purpose to avoid prosecution.,1,0
"""The average cost for health insurance in Florida went from about $600 a month for an individual to about $150 a month.""",1,0
"Her health care plan will cost $110-billion in the first year, which can be paid for with savings.",0,1
"Georgia has lost 14 percent of its jobs paying more than $50,000 a year and added 15 percent to its Medicaid rolls during the recovery.",0,1
The Orlando shooter used a weapon of war.,0,1
The five Guantanamo detainees swapped for Bowe Bergdahl are right now back on the battlefield.,1,0
We [the city of Atlanta] are overbuilt on housing.,0,1
"""There are no earmarks"" in the stimulus bill.",1,0
"Under those eight years before (Barack)Obama came along, we didnt have any successful radical Islamic terrorist attack in the United States since Sept. 11, 2001.",1,0
"Says New Jersey lost private-sector jobs between 2000 and 2009 because Democrats increased taxes, fees, regulations and state spending.",0,1
The Obama administrations policies have reduced minority dropout rate by 25 percent.,0,1
Says his administration balanced two budgets with over $13 billion in deficits without raising taxes.,0,1
Every engine manufacturer in the United States is now in the state of Texas.,1,0
"In 2011, (the Islamic State) attempted to attack Fort Knox.",1,0
"Thanks to our policies, for the first time in state history, we have put millions of dollars into our rainy day fund in consecutive years.",0,1
Says Lois Frankel took a 40 percent pay raise as mayor while West Palm Beach lost jobs.,0,1
The average student comes out of college hundreds of thousands of dollars in debt.,1,0
Says GOP Congressional candidate Scott Jones wants to build a wall. He wants to round people up and deport folks.,0,1
"Fully inflating tires is ""a step that every expert says would absolutely reduce our oil consumption by 3 to 4 percent.""",1,0
"Since I took office in January 2011, we have created 11,100 Rhode Island-based jobs.",0,1
"Over the next two years, this $1.8 billion deficit will cost individual Wisconsinites $300 each, or $1,200 for families of four.",1,0
Says new figures he released showing Wisconsin job gains for 2011 are the final job numbers.,1,0
Sen. McConnell says its not his job to bring jobs to Kentucky.,0,1
One out of four of our young people say they are victims of this (dating) violence.,0,1
Every Republican Senate candidate has now announced whether or not they support the Senate taking up the Supreme Court vacancyexcept for Congressman Heck.,1,0
"On most things except witch trials, Virginia will always have been first.",1,0
"Because of union rules, cooks helpers moved into DMV jobs they were not trained for",0,1
"Says U.S. Sen. Ron Johnson wants to put 100,000 troops, including 25,000 Americans, into the area where ISIS is.",0,1
Rick Boucher helped write the cap-and-trade bill,0,1
"In July 2010 the government said small businesses -- 60 percent -- will lose their health care, 45 percent of big business and a large percentage of individual health.",1,0
A majority of our students are trapped in underperforming schools.,1,0
Alex Sink wants to cut Medicare.,1,0
"""Let's not blame President Bush for all of this. We've got a Congress who sat around on their hands and done nothing but spend a lot of money ... leaving us $9-trillion in debt that we're passing on to our grandchildren.""",0,1
"In her campaign for president, Hillary Clinton has received $100 million in contributions from Wall Street and hedge funds.",1,0
Says Obama flip-flopped on withdrawing troops from Iraq.,1,0
Non-defense discretionary spending has increased by over 80 percent in the last two years.,1,0
The states that actually have lots of teachers in teacher unions tend to be the states that have done the best in terms of academic success in this country.,0,1
[Georgia] Republicans have mismanaged unemployment benefits.,1,0
Gov. Bob McDonnell in 2010 did not even create enough jobs to keep pace with population growth in Virginia.,0,1
"Says the fertilizer plant that exploded in West, Texas,had not been inspected by the state of Texas since 2006.",1,0
Hillary Clinton invented ISIS with her stupid policies. She is responsible for ISIS.,1,0
"""Fifty-three percent of teens in Central Falls are getting pregnant.""",1,0
Says Mitt Romney called the Arizona law a model for the nation.,1,0
"Contrary to media reports, Georgias gas tax change led to no price increase at the pump.",0,1
There was some sort of informal commitment to build a (psychiatric) building in downtown Cleveland.,1,0
More than 25 million Americans are unemployed. More than 50 million live without health insurance. Perhaps 100 million live in poverty.,0,1
On applying prosecutorial discretion to immigration cases.,1,0
Says Ronald Reagan was behind in the polls in 1980 going into the debate with Jimmy Carter and then turned around 10 days later and won 40 states.,0,1
Says Hillary Clintons approval rating went from 70 percent to 52 percent in 18 months.,0,1
"Under Barack Obama, the fewest number of adults are working since Jimmy Carters presidency.",1,0
"People buy more items during Georgias sales-tax holidays, boosting economic activity.",0,1
Americans are working longer hours for low wages . . . and yet almost all new income and wealth is going to the top 1 percent.,0,1
Miami-Dade has the nations highest-rated tap water.,1,0
Says Barack Obama is the only president to ever cut $500 billion from Medicare.,1,0
"McCain's ""plan for the economy is to extend George Bush's tax cuts for billionaires and give a $100-billion additional corporate tax cut.""",0,1
"In the Senate version of the health reform bill, ""Every enrollee in the Office of Personnel Management enrolled plan, every enrollee has to pay a minimum of $1 per month towards reproductive rights, which includes abortion.""",1,0
Together we added more jobs than any other area while I was Dane County executive.,0,1
The nuclear agreement with Iran never sunsets. Theres no sunset in this agreement.,0,1
Mike Morell testified and told Congress that the reason Obama has not bombed ISISoil fields is theyre concerned about global warming.,1,0
Says Jon Runyan voted to end programs to aid homeless veterans.,1,0
Julie Lassa willingly took a hefty pay raise at a time when people throughout her district and the state were losing their jobs.,0,1
"Barack Obama ""openly supported (opposition leader) Raila Odinga during his visit to Africa in 2006.""",1,0
Im the only candidate for governor whos rolled out any policies so far.,1,0
On a government spending freeze.,1,0
Richard Burr voted to protect tax breaks for companies that ship jobs overseas but voted against a tax break to help working people.,0,1
Workers who pick produce in Georgias fields can make $12 to $18 an hour.,0,1
There have been more than 300 mass shootings in the United States this year more than any other country in the world.,0,1
Says gun ownership information could be recorded and collected by the federal government and insurance companies as part of the federal health care law.,1,0
"Under Obama, families have lost over $4,000 a year in income.",0,1
"Under the Romney/Ryan budget, interest rates on federal student loans would be allowed to double.",1,0
Says we had to cut 13 billion dollars in state spending over two years.,1,0
Says Amazon has removed aneducational game about Gettysburg.,0,1
"When the Affordable Care Act was signed, 17 million American children had a pre-existing condition and were uninsurable.",1,0
"Preventive care saves money, for families, for businesses, for government, for everybody.",1,0
"Gov. (Pat) McCrory took $500,000 directly out of the disaster relief fund. And you know what its for? House Bill 2.",0,1
The unemployment rate among (the) non-college-educated is well into the double digits in America. Its 4 percent or 5 percent for people who have college degrees.,0,1
Says scientists are in dispute over whether being gay is a choice.,1,0
The proportion of Rhode Islanders entering substance abuse treatment primarily due to marijuana use has reached its highest point in 20 years.,1,0
Says the Koch brothers want to protect tax cuts for companies that ship our jobs overseas.,1,0
Anybody who is familiar with the historical data from the IRS knows that raising income tax rates will likely actually reduce federal revenues.,1,0
"For every dollar we put in unemployment, it pays back about $1.60.",0,1
"Kasichs budget raised taxes by billions, hitting businesses hard and the middle class even harder.",1,0
"""Joe, I keep hearing you every morning talking about the biggest tax increase in history, but you don't mention it's also the biggest tax cut in history.''",1,0
"Palin had ""executive experience"" in the PTA.",1,0
"The newly created state Immigration Enforcement Review Board can actually prosecute, and get them [violators] into jail, if we bring in the attorney general.",1,0
95 percent of job creators say Wisconsin is headed in the right direction.,0,1
Solyndrahad robots that whistled Disney songs. Im not kidding.,0,1
The elimination of essentially every automobile would be offset by one volcano exploding.,1,0
The presidents proposed budget will help reduce the deficit by $400 billion over the next decade to the lowest level since Dwight Eisenhower was president.,1,0
"The 90 percent statistic ofsupporting background checks, thats been debunked.",1,0
Youth unemployment is through the roof.,1,0
Says that Sherrod Brown is an Obama rubber stamp for supporting the job-killing cap and trade plan.,1,0
"""If you are driving on average in America this summer, you'll save according to Department of Energy figures about $70.""",1,0
"Says We do about 300 investigations a year into housing discrimination and in recent years have put about $150,000 of damages into the pockets of individuals who have been treated unfairly.",1,0
Says Jim Renacci opposed increasing combat bonuses for our troops.,1,0
Theres $30 billion in expansion funds that weve paid its our money and Nathan Deal wants Washington to keep it.,0,1
The President wants the U.S. to sign on to the U.N.s International Criminal Court.,1,0
The United States is not modernizing its nuclear weapons.,1,0
This is the first time in Texas history -- and only the fourth time in United States history -- that two women are running for the top spots.,0,1
Soy ... el nico official estatal quin es un hombre de negocios.,1,0
Says Rick Perry said theres an administrator for every teacher in Texas public schools.,1,0
"The Congressional Budget Office most recently came out and analyzed the current (health care) plan and said that it was not only deficit-neutral, but also that over 10 years it would create a $6 billion surplus.",1,0
The health care reform bill is the largest tax increase in U.S. history.,1,0
"""Crist stays in $2,000 a night luxury hotel suites where he racks up $1,300 in mini-bar charges, and doesn't pay for a dime of it himself.""",0,1
Women make 77 cents for every dollar earned by men.,0,1
Congressman Duffy has long record of voting against VA backlog fixes.,1,0
There were fewer civilian casualties in Cambodia than there have been from American drone attacks.,1,0
Republican candidate for governor Nathan Deal explicitly voted to fund abortions ...,1,0
"""I won the majority of the Republican vote in both New Hampshire and South Carolina.""",1,0
Says Ralph Hall is the oldest member in Congress ever.,1,0
"Under President Barack Obama, more Americans are in poverty ... than at any time since the Census Bureau began keeping records on it over 50 years ago.",0,1
"Under Barack Obama and the big government economy, the median wage for women has dropped $733.",1,0
Every Florida teacher gets a pay raise.,0,1
Austin is the only city in an arid landscape in the western United States dependent on a single source of water.,0,1
Our kids cant openly celebrate Christmas or pray in school.,1,0
"In 29 states in this country you can still get fired for not just being gay, but if your employer thinks you are gay.",0,1
"When Marcy Kaptur brought home $42 million for new manufacturing jobs, Dennis Kucinich voted no.",0,1
400 bills have my name on them either as a sponsor or a co-sponsor. You dont get that done unless you work with folks on the other side.,0,1
Says Pete Gallego went and lobbied after you fired him from Congress.,1,0
"""But if my opponent had his way, the millions of Floridians who rely on it would've had their Social Security tied up in the stock market this week.""",1,0
Americans invented the automobile.,1,0
Says Steve Spinnett has court judgments against him for trespass and harassment.,0,1
Barack Obama ended up getting re-elected by the largest gender gap in the history of American elections.,0,1
Says Ronald Reagan talked about converting the United States to the metric system.,0,1
Says the giant African land snail carries human meningitis.,0,1
Says Patrick Murphy advocated for cuts to Social Security and Medicare.,1,0
"Within a few years, we will be spending more on interest payments than on national security.",1,0
"Under sequestration, the military was cut down to the smallest Army since 1940, the smallest Navy since 1915.",0,1
"""The Republicans didn't have a budget in '02, '04, '06.""",0,1
Says Ted Strickland admits his record on jobs and taxes is mixed and spotty.,1,0
On the success of Cash for Clunkers,1,0
Social Security and Medicare are a Ponzi scheme.,1,0
"""The majority actually want single-payer health care.""",1,0
Right now we have sufficient reserves to take care of Tennessees lottery scholarship students for a few years more.,1,0
"""Hillary Clinton believed NAFTA was a 'boon' to our economy.""",1,0
"Thurbert Baker kept a teen in jail ""who didn't even commit a felony.""",1,0
Milwaukee has the highest incarceration rate among African-American men in the country.,0,1
"Under John McCain's health care plan, people get a $5,000 tax credit to buy a $12,000 health care policy, and ""that's a loss for you.""",1,0
"Who are the most consistently misinformed media viewers? Fox viewers, consistently, every poll.",1,0
Virginia House Speaker Bill Howell is allied to group pushing MIXED SEX BATHROOMS in Stafford Schools.,1,0
Republicans are now taking credit for provisions of the health care bill that they had tried to derail.,0,1
"300,000 Floridians will lose their current health plans because of Obamacare, a plan Alex Sink supports.",0,1
Says Scott Walker left college under an ethical cloud for having tried to fix the election for student body president.,1,0
Only 25 percent of what people buy is subject to Rhode Islands sales tax.,1,0
Says 74 percent of small-business people believe that Obamacare is a bad idea.,1,0
The immigration proposal from the Gang of Eight is not amnesty.,0,1
The study of the Savannah River Estuary . . . clearly demonstrates the project can be constructed and [environmental] impacts will be mitigated.,0,1
"After President Barack Obamas health care law takes full effect, 100 percent of Americans will depend on some form of federal payment, some form of government benefit to help provide for them.",1,0
There has been a 100 percentincrease in student debt under this Democratic White House.,0,1
The sequester has already lost 1.6 million jobs.,1,0
"Arkansas Democratic congressional candidate Chad Causey was a Washington, D.C. bureaucrat.",1,0
Says New York Mayor Michael Bloomberg says we can only have three bullets and the NRA wants firearms with nukes on them.,0,1
Social science is irrefutable that children are better off being raised by a mom and a dad.,1,0
"If you look at any real analysis, the Trans-Pacific Partnership is going to generate better-paying jobs that are more stable.",0,1
Say George Washington said that when government takes away citizens right to bear arms it becomes citizens duty to take away governments right to govern.,1,0
It costs more money to put a person on death row than it does to lock them up for the rest of their lives because of attorney fees.,0,1
Says Gov. Chris Christie has embarked on a tour to demand that New Jerseys Democratic legislature approve an immediate tax cut that would disproportionately benefit the wealthiest.,1,0
"Barack Obama supports plans to raise ""income taxes ... payroll taxes.""",0,1
Says over 1 million signatures were submitted in attempt to recall Gov. Scott Walker.,1,0
Over 20 percent of the electorate is Hispanic in Florida.,0,1
"Says MittRomneys tax plans would give an additional $250,000 tax cut to millionaires and billionaires while raising taxes on the middle class.",0,1
TheAffordable Care Actalters the sensible doctor-patient-relationship-centered health care program ... we see today.,1,0
SaysGary Johnson and the Libertarian Party want to get rid of the public school system.,0,1
There are more than twice as many (crisis pregnancy centers) as there are legitimate abortion providers in the United States.,0,1
"""Klein did not hold a single town hall meeting (on health care) where the general public was invited to ask questions or present their views.""",1,0
"Wisconsins economy has tanked under Gov. Scott Walker andso far in 2015 over 6,685 people have been laid off, already more than in all of 2014.",1,0
"Holding up a BlackBerry, McCain campaign adviser says, ""youre looking at the miracle John McCain helped create.""",1,0
"Says most illegal immigrants draw welfare benefits, theyre sending their kids to school, theyre using the public services.",0,1
"When Colorado eased its medical marijuana laws, fatal accidents involving pot-using drivers soared while overall traffic fatalities decreased.",0,1
A lot of student loans are already refinanced by the federal government.,1,0
"Says that several times in the last 15 years, Austin City Council candidates have won seats after trailing by more than 4,000 votes in the election prompting the runoff.",0,1
Did you know ObamaCare will cost nearly twice as much as initially expected -- $1.8 TRILLION?,1,0
"Seven times Obama could have stopped Chinas cheating. Seven times, he refused.",0,1
"""We must deal with the here and now and assure affordable fuel for America by increasing domestic production.""",1,0
"For the past year, I was censored and muzzled.",1,0
"For educational testing, Florida has chosen a company that has a significant history of promoting identification of the GLBT lifestyle for children as young as seven years old.",0,1
"When Charlie Crist was elected governor, Florida ranked 31st in K-12 education. ""Last year ... we went from 31st to 14. And this year, the top 10 in America.""",0,1
"Middle-class families throughout America (would) have to pay $6,000 per year to pay for tax cuts for the wealthy.",1,0
"The Texas leg of the Keystone pipeline has already created 4,800 jobs in just the year its been up and running.",1,0
Says 25 percent of Austins public school buildings are underutilized.,0,1
McCain opposed the border fence.,1,0
"I had previously said that NATO was obsolete because it failed to deal adequately with terrorism. Since my comments, they have changed their policy and now have a new division focused on terror threats.",1,0
On transparency in dealing with the Republican Party of Florida's financial issues.,1,0
"Says that before Rick Perry became governor, only 4 percent of our total labor force was a minimum wage job ... Today, that number has more than doubled (to) 9.5 percent.",0,1
"The transportation tax is regressive, and Emory University is literally getting its own transit line at virtually no cost to itself.",0,1
"Says that in 2009, Jon Huntsman said that the Recovery Act wasnt large enough and as governor he asked for $14.4 billion in federal stimulus funds. Now hes saying that he never supported it.",0,1
The United States isfighting with Iraqis to defeat ISIS along with Iran. But in Yemen were fighting Iran with Iraqis and Saudis.,0,1
"Since February 2009, the private sector has lost millions of jobs while the federal government has grown by hundreds of thousands of workers.",0,1
Oregons per capita income is 9 percent below the national average and getting worse. This is a state thats actually getting poorer.,0,1
"""Most of the people that work in finance make $70,000, $80,000 a year.""",0,1
Says rabid animals from other states carry different strains of rabies that Florida vaccines and serums dont affect.,1,0
Were already seeing bakers and florists and photographers forced to participate in same-sex marriages under the threat of law and in some cases even jail.,0,1
"""We spent $223-million on a bridge in Alaska to an island with 50 people on it.""",1,0
The health care law is the largest tax [increase] in the history of our country,1,0
A study ranked Florida No. 1 in government corruption under Gov. Rick Scott.,1,0
Rhode Island is the last state still using the Optech III P voting machines and they dont meet suggested federal standards.,0,1
"Obamacare cuts $500 billion in future Medicare funding in order to fund the new constitutionally questionable government mandate, even going so far as to scuttle Medicares most popular (and successful) part, Medicare Advantage.",0,1
"Says an election clerk in Green Bay refused to allow early voting on the UW-Green Bay campus because she was afraid it would help Democrats, showing outrageous partisan bias.",0,1
"The Baucus health care bill ""would drastically restrict the use of flexible spending accounts (FSAs) in order to help pay for health care reform.""",0,1
Nevada will be energy independent within the immediate future.,1,0
Says there were only about eight or 10 inflammatory sentences in his newsletters.,1,0
"Zero Planned Parenthood facilities are licensed to do mammograms. Planned Parenthood, women dont need you!",0,1
"Under the Obama administrations bailout of General Motors, Ohio dealerships were forced to close.",0,1
"Says President Barack Obama has amended, delayed, or repealed 19 components of his very own (health care) law.",0,1
On the coal industry,1,0
"If Congress does not pass the renewal of the payroll tax cut before the end of the year, nearly 160 million working families will see their taxes go up by roughly $1,000.",0,1
The governments twice the size it was 10 years ago. Its 30 percent bigger than it was when (Barack) Obama became president.,0,1
President Barack Obama put in place historic fuel efficiency standards for cars and trucks to lower costs at the pump and reduce dependence on foreign oil.,0,1
Charlie Crist signed into law an automatic 15 percent annual tuition increase that put college further out of reach for many Floridians.,0,1
The debt comes up all the time in town meetings ... but its never asked in the debates. Its really weird. It hasnt been brought up.,1,0
"An annual income of $500,000 in Manhattan, believe it or not, is middle class.",1,0
Says Romney and Ryan both backed proposals that would outlaw abortions even in cases of rape or incest.,0,1
"Seventy-four percent of Rhode Islanders support [a] national popular vote [for president] because they, as I, believe in one person-one vote.",0,1
"When I was speaker, we had four consecutive balanced budgets.",1,0
"""The Congressional Budget Office has found that (the stimulus) bill will lead to a real 0.1 to 0.3 percent reduction in gross domestic product by 2019.""",1,0
Any Floridian who has ever requested an absentee ballot henceforth gets one automatically.,1,0
Democratic U.S. House candidate Julie Lassa pushed for a Canadian-style government takeover of health care.,1,0
The medical marijuana ballot initiative doesnt require a physician writing a prescription and can be for conditions like having a back that needs to be scratched.,0,1
Says Milwaukee County Executive Chris Abele once proposed a plan to end county funding to homeless shelters.,1,0
"Without the financial resources provided by hunters to protect habitat and stop poachers, there would be no infrastructure for wildlife management.",1,0
"Health care reform ""establishes a new board of federal bureaucrats (the 'Health Benefits Advisory Committee') to dictate the health plans that all individuals must purchase.""",1,0
The United States still ranks 20th in the world in access to broadband -- over 50 percent below the best nations.,0,1
"When union membership goes down, so do (middle class) wages.",0,1
"""The Democratic Congress has already taken significant steps to create jobs and jump-start the economy, resulting in the lowest tax rates in over 50 years and the creation of over 500,000 new jobs so far this year.""",0,1
Secretary of State A. Ralph Mollis wrongly takes credit for small-business program,0,1
"""Our school test scores are right at the bottom.""",0,1
"""There was a report that came out from the FBI a warning, not a report ... saying that, in fact, al-Qaida was planning to attack malls during the Christmas holidays.""",0,1
Dan Branch once lobbied for the AFL-CIO.,1,0
"Obamas Justice-designate Sotomayor threw out (the New Haven firefighters) lawsuit in a sneaky, unsigned opinion -- the judicial equivalent of talk to the hand.",1,0
